"C=10n"
+1.8761746914e+001 +1.0000000000e+000 +0.0000000000e+000 +1.1788345064e-003 +8.9932457742e+001
+1.9023011887e+001 +1.0000000000e+000 +0.0000000000e+000 +1.1952502341e-003 +8.9931517190e+001
+1.9287915080e+001 +1.0000000000e+000 +0.0000000000e+000 +1.2118945564e-003 +8.9930563540e+001
+1.9556507159e+001 +1.0000000000e+000 +0.0000000000e+000 +1.2287706567e-003 +8.9929596610e+001
+1.9828839491e+001 +1.0000000000e+000 +0.0000000000e+000 +1.2458817626e-003 +8.9928616215e+001
+2.0104964163e+001 +1.0000000000e+000 +0.0000000000e+000 +1.2632311464e-003 +8.9927622168e+001
+2.0384933983e+001 +1.0000000000e+000 +0.0000000000e+000 +1.2808221263e-003 +8.9926614278e+001
+2.0668802496e+001 +1.0000000000e+000 +0.0000000000e+000 +1.2986580665e-003 +8.9925592353e+001
+2.0956623995e+001 +1.0000000000e+000 +0.0000000000e+000 +1.3167423782e-003 +8.9924556197e+001
+2.1248453525e+001 +1.0000000000e+000 +0.0000000000e+000 +1.3350785200e-003 +8.9923505613e+001
+2.1544346900e+001 +1.0000000000e+000 +0.0000000000e+000 +1.3536699987e-003 +8.9922440399e+001
+2.1844360711e+001 +1.0000000000e+000 +0.0000000000e+000 +1.3725203699e-003 +8.9921360351e+001
+2.2148552337e+001 +1.0000000000e+000 +0.0000000000e+000 +1.3916332387e-003 +8.9920265263e+001
+2.2456979955e+001 +1.0000000000e+000 +0.0000000000e+000 +1.4110122604e-003 +8.9919154926e+001
+2.2769702554e+001 +1.0000000000e+000 +0.0000000000e+000 +1.4306611412e-003 +8.9918029127e+001
+2.3086779942e+001 +1.0000000000e+000 +0.0000000000e+000 +1.4505836391e-003 +8.9916887651e+001
+2.3408272762e+001 +1.0000000000e+000 +0.0000000000e+000 +1.4707835640e-003 +8.9915730279e+001
+2.3734242500e+001 +1.0000000000e+000 +0.0000000000e+000 +1.4912647794e-003 +8.9914556790e+001
+2.4064751500e+001 +1.0000000000e+000 +0.0000000000e+000 +1.5120312020e-003 +8.9913366961e+001
+2.4399862973e+001 +1.0000000000e+000 +0.0000000000e+000 +1.5330868036e-003 +8.9912160562e+001
+2.4739641009e+001 +1.0000000000e+000 +0.0000000000e+000 +1.5544356109e-003 +8.9910937364e+001
+2.5084150593e+001 +1.0000000000e+000 +0.0000000000e+000 +1.5760817070e-003 +8.9909697133e+001
+2.5433457613e+001 +1.0000000000e+000 +0.0000000000e+000 +1.5980292314e-003 +8.9908439631e+001
+2.5787628876e+001 +1.0000000000e+000 +0.0000000000e+000 +1.6202823817e-003 +8.9907164617e+001
+2.6146732118e+001 +1.0000000000e+000 +0.0000000000e+000 +1.6428454138e-003 +8.9905871849e+001
+2.6510836019e+001 +1.0000000000e+000 +0.0000000000e+000 +1.6657226427e-003 +8.9904561079e+001
+2.6880010215e+001 +1.0000000000e+000 +0.0000000000e+000 +1.6889184436e-003 +8.9903232055e+001
+2.7254325313e+001 +1.0000000000e+000 +0.0000000000e+000 +1.7124372528e-003 +8.9901884525e+001
+2.7633852901e+001 +1.0000000000e+000 +0.0000000000e+000 +1.7362835681e-003 +8.9900518230e+001
+2.8018665565e+001 +1.0000000000e+000 +0.0000000000e+000 +1.7604619500e-003 +8.9899132908e+001
+2.8408836902e+001 +1.0000000000e+000 +0.0000000000e+000 +1.7849770226e-003 +8.9897728296e+001
+2.8804441534e+001 +1.0000000000e+000 +0.0000000000e+000 +1.8098334742e-003 +8.9896304124e+001
+2.9205555122e+001 +1.0000000000e+000 +0.0000000000e+000 +1.8350360587e-003 +8.9894860120e+001
+2.9612254380e+001 +1.0000000000e+000 +0.0000000000e+000 +1.8605895958e-003 +8.9893396007e+001
+3.0024617091e+001 +1.0000000000e+000 +0.0000000000e+000 +1.8864989727e-003 +8.9891911507e+001
+3.0442722121e+001 +1.0000000000e+000 +0.0000000000e+000 +1.9127691443e-003 +8.9890406334e+001
+3.0866649433e+001 +1.0000000000e+000 +0.0000000000e+000 +1.9394051347e-003 +8.9888880201e+001
+3.1296480107e+001 +1.0000000000e+000 +0.0000000000e+000 +1.9664120379e-003 +8.9887332817e+001
+3.1732296347e+001 +1.0000000000e+000 +0.0000000000e+000 +1.9937950188e-003 +8.9885763885e+001
+3.2174181507e+001 +1.0000000000e+000 +0.0000000000e+000 +2.0215593144e-003 +8.9884173104e+001
+3.2622220097e+001 +1.0000000000e+000 +0.0000000000e+000 +2.0497102343e-003 +8.9882560172e+001
